date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:39:25	6638/6638	U-----	200	untouched ('')	image/jpeg	etag:%22161067-19ee-5323929c738c0%22	http://demos.bootdey.com/dayday/img/Friends/guy-1.jpg	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/img/Friends/guy-1.jpg	(from http://demos.bootdey.com/dayday/profile.html)
16:39:25	33911/33911	U-----	200	untouched ('')	text/javascript	date:Thu,%2007%20Sep%202017%2021:20:25%20GMT	https://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/test/www.google-analytics.com/analytics.js	(from http://demos.bootdey.com/dayday/)
16:39:25	6877/6877	U-----	200	untouched ('')	image/jpeg	etag:%22161077-1add-50ccd40c47880%22	http://demos.bootdey.com/dayday/img/Friends/woman-4.jpg	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/img/Friends/woman-4.jpg	(from http://demos.bootdey.com/dayday/profile.html)
16:39:25	6212/6212	U-----	200	untouched ('')	image/jpeg	etag:%2216106b-1844-50ccd3941dd00%22	http://demos.bootdey.com/dayday/img/Friends/guy-3.jpg	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/img/Friends/guy-3.jpg	(from http://demos.bootdey.com/dayday/profile.html)
16:39:25	13161/13161	U-----	200	untouched ('')	image/png	etag:%22161082-3369-50cd0cd05e600%22	http://demos.bootdey.com/dayday/img/Likes/likes-3.png	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/img/Likes/likes-3.png	(from http://demos.bootdey.com/dayday/profile.html)
16:39:25	37220/37220	U-----	200	untouched ('')	image/png	etag:%22161080-9164-50cd0c3f69000%22	http://demos.bootdey.com/dayday/img/Likes/likes-1.png	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/img/Likes/likes-1.png	(from http://demos.bootdey.com/dayday/profile.html)
16:39:26	24587/24587	U-----	200	untouched ('')	image/jpeg	etag:%2216109f-600b-515ee3a0ec700%22	http://demos.bootdey.com/dayday/img/Post/young-couple-in-love.jpg	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/img/Post/young-couple-in-love.jpg	(from http://demos.bootdey.com/dayday/profile.html)
16:39:26	8562/8562	U-----	200	untouched ('')	image/png	etag:%22161081-2172-50cd0c6776e80%22	http://demos.bootdey.com/dayday/img/Likes/likes-2.png	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/img/Likes/likes-2.png	(from http://demos.bootdey.com/dayday/profile.html)
16:39:26	69446/69446	U-----	200	untouched ('')	image/jpeg	etag:%2216108e-10f46-50e39b9c25a00%22	http://demos.bootdey.com/dayday/img/Photos/2.jpg	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/img/Photos/2.jpg	(from http://demos.bootdey.com/dayday/profile.html)
16:39:26	6338/6338	U-----	200	untouched ('')	image/jpeg	etag:%2216106d-18c2-50ccd39f8f800%22	http://demos.bootdey.com/dayday/img/Friends/guy-5.jpg	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/img/Friends/guy-5.jpg	(from http://demos.bootdey.com/dayday/profile.html)
16:39:26	6518/6518	U-----	200	untouched ('')	image/jpeg	etag:%22161073-1976-50ccd3f934b80%22	http://demos.bootdey.com/dayday/img/Friends/woman-1.jpg	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/img/Friends/woman-1.jpg	(from http://demos.bootdey.com/dayday/profile.html)
16:39:26	6805/6805	U-----	200	untouched ('')	image/jpeg	etag:%22161075-1a95-50ccd400d5d80%22	http://demos.bootdey.com/dayday/img/Friends/woman-2.jpg	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/img/Friends/woman-2.jpg	(from http://demos.bootdey.com/dayday/profile.html)
16:39:26	6737/6737	U-----	200	untouched ('')	image/jpeg	etag:%2216107b-1a51-50ccd4232ae80%22	http://demos.bootdey.com/dayday/img/Friends/woman-8.jpg	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/img/Friends/woman-8.jpg	(from http://demos.bootdey.com/dayday/profile.html)
16:39:26	107053/107053	U-----	200	untouched ('')	image/jpeg	etag:%2216108f-1a22d-50e39bff54400%22	http://demos.bootdey.com/dayday/img/Photos/3.jpg	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/img/Photos/3.jpg	(from http://demos.bootdey.com/dayday/profile.html)
16:39:27	6541/6541	U-----	200	untouched ('')	image/jpeg	etag:%22161074-198d-50ccd42cb4500%22	http://demos.bootdey.com/dayday/img/Friends/woman-10.jpg	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/img/Friends/woman-10.jpg	(from http://demos.bootdey.com/dayday/profile.html)
